,Dry Mass,Area,Volume,Phase Entropy Mean,Phase Entropy Radial Distribution,Phase Range,Peak Phase,Orientation
2219,1.5601535,-0.85820293,-7.617358,-0.039250188,0.21432632,1.1405388,1.1402787,-1.7479918
2220,-2.6094708,-2.5717149,-17.022598,0.7767811,0.6661676,-0.642567,-0.6430645,0.051161326
2221,0.12790701,3.4641395,18.039173,0.31087953,0.57033706,-0.584335,-0.5856484,-1.4314514
2222,-1.4955702,-3.037817,-20.038395,1.3114283,1.3630927,0.06436116,0.06424909,-1.3523701
2223,0.85101545,0.48309812,0.9978634,-0.5476476,-0.5530587,-0.2682184,-0.26521668,-1.5695913
2224,-1.5510732,-1.9345969,-12.615597,0.69258034,0.7503754,-0.5271517,-0.5271534,-1.1185597
2225,3.4695158,1.8646381,7.225265,-1.00755,-0.97438467,0.64931184,0.6525255,-1.1067611
2226,2.8754716,1.3817699,8.895103,-0.652778,-0.6263901,0.41300043,0.41281605,-1.7583027
2227,0.5960447,-0.17749265,-3.9877596,-0.37716752,-0.38477165,0.35624126,0.35617813,-1.1838946
2228,-1.1189884,-1.9010644,-13.457729,0.1557289,0.11960375,0.10641519,0.10472762,-0.57155275
2229,-1.4428716,-2.266569,-15.85908,-0.32427803,-0.56142884,0.24953902,0.24839164,-0.78153646
2230,8.58685,4.946277,30.122482,-1.7431675,-1.6770148,2.7338755,2.7343097,-1.2466131
2231,1.6836603,0.39591354,1.4667757,-0.70524067,-0.6833013,1.1333075,1.1353011,0.4448284
2232,1.2599983,1.6433234,7.1528664,-1.0413972,-1.0966853,-0.31642967,-0.3165722,-1.5613484
2233,-0.7579404,0.56692946,10.566641,0.29081568,0.23364955,-0.6789303,-0.6800697,9.481747
2234,2.2100255,1.411949,5.293474,-1.2016093,-1.2569832,0.25460926,0.25304917,-0.83480084
2235,4.5894213,1.0330315,6.3300323,-1.9603052,-2.0447252,1.2856449,1.28404,-1.2774992
2236,2.285132,1.4656011,6.23992,-0.71997494,-0.71521026,0.7630168,0.76181054,-0.77261263
2237,2.995353,2.525229,23.100094,-2.287989,-2.1304505,1.0043968,1.0032759,-1.7181423
2238,2.0332875,2.5755277,14.2524185,-1.233026,-1.207616,0.19069347,0.19637051,-1.3564434
2239,3.5811882,1.2811723,7.026543,-1.273728,-1.2773073,1.2998134,1.299756,-0.5988823
2240,3.7175827,2.9980376,18.913483,-1.5230787,-1.5463414,0.8293657,0.82902235,-1.469584
2241,-0.41683987,-0.33174226,-4.148405,0.9786982,1.1428984,0.17221431,0.17060539,-1.4707665
2242,5.487076,4.12473,26.293236,-1.1140596,-0.9569512,1.4022642,1.4101999,-1.0495903
2243,-0.21345712,-0.45245934,-3.0735195,-0.28338552,-0.3440806,0.3806328,0.3804854,-1.461486
2244,-0.07234212,-0.341802,-4.360244,-0.91373056,-1.0413616,0.81526905,0.81519455,-1.0435226
2245,7.106943,5.606868,38.029392,-1.2961854,-0.94245845,3.029699,3.0323992,9.492485
2246,0.4379574,0.55351645,1.5885352,-0.24002706,-0.24516128,0.01810276,0.017991634,-0.59365416
2247,1.037646,0.79830384,3.4919958,-0.21410954,-0.16034615,0.8037305,0.8046167,9.002925
2248,1.4194231,1.1671617,11.652709,-0.077093564,0.13235034,0.66300297,0.6631451,-1.3578016
2249,1.8032405,2.3173273,10.164066,-1.2332268,-1.2985466,-0.04011275,-0.04177469,-1.8653116
2250,-0.9861845,-1.2102945,-4.865404,1.0611839,1.1446552,0.24663372,0.245015,-1.3572816
2251,5.78056,2.3508599,16.867428,-1.3251691,-1.2353387,3.1413863,3.1404448,-0.8467711
2252,4.342688,2.2636752,17.7033,-1.024277,-1.0333853,1.2459188,1.2458874,-1.112041
2253,1.4637462,1.2945852,4.673975,-0.80496275,-0.8109499,0.044006042,0.044331882,-1.2812488
2254,-1.8884287,-1.589212,-10.306487,0.66676635,0.6944842,-1.0439216,-1.0450132,9.286936
2255,-2.7435164,-2.5515954,-16.786753,1.0017756,0.9340279,-0.6707941,-0.6720315,-0.793568
2256,1.2886668,2.5218756,15.4969425,-0.1218197,0.029933373,-0.20590767,-0.20678721,-1.3157014
2257,4.5562377,2.9846244,15.020943,-1.2570963,-1.1737237,0.31602135,0.31443682,-1.2927277
2258,1.2334367,0.00022973535,1.9621809,-0.21219367,-0.090465784,1.1454806,1.145132,-0.9528049
2259,2.0142686,0.5233371,1.6350842,-0.96542007,-0.98547524,0.370257,0.36864364,-1.419676
2260,-0.14014006,0.043822017,4.142888,0.64020026,0.6714273,0.13405532,0.13363415,-1.7426775
2261,-0.8805256,-2.0620205,-11.747683,1.9521294,2.2710743,0.55342144,0.5552772,-1.0376728
2262,1.0165906,0.9492003,2.3997731,-0.38430375,-0.31097418,0.467921,0.4704606,2.1671696
2263,-0.41505778,0.6172282,6.7301426,-0.4676546,-0.50678694,-0.44313866,-0.44421422,-0.66368574
2264,2.0332785,1.2744658,5.779784,-0.39001703,-0.45250365,0.7013446,0.7004981,9.640332
2265,5.446599,3.3031833,22.348434,-1.4496937,-1.4020603,1.8041687,1.805324,-1.1942185
2266,-0.7701372,-2.0184283,-14.344826,-0.15460598,-0.20600218,0.546275,0.545853,-0.87311745
2267,0.8276167,3.3165965,27.844202,-0.23092733,-0.17564777,-0.28177547,-0.2827842,-1.581832
2268,1.8031976,0.9492003,5.0177693,-0.9467334,-0.9934373,0.42670116,0.4253121,-1.4622941
2269,-2.790737,-3.6615222,-22.749435,1.1867561,1.0836555,0.46660042,0.46527997,-0.26636314
2270,-1.3685148,-1.0996372,-11.19319,1.3971128,1.5081334,-0.098950945,-0.10009275,9.570537
2271,0.45822835,-0.45581257,-2.9696631,0.0032926456,-0.008041044,0.3938296,0.39529943,-1.0330205
2272,0.7775594,0.654114,9.762107,-0.15397139,-0.10641913,0.3732935,0.37185967,-1.7989976
2273,0.7643754,0.42944607,0.21841869,-0.5853417,-0.5954433,0.80986625,0.8118009,-1.4518044
2274,4.232175,2.458164,15.163303,-1.5687693,-1.6090976,0.5867811,0.58522373,-1.0805856
2275,-1.8145182,-2.0989063,-15.375938,-0.81261414,-1.0510818,-0.11807823,-0.117574304,0.40641755
2276,-3.8348713,-4.1041512,-24.97159,1.9314926,1.831303,-0.79812914,-0.7992941,-1.0885187
2277,2.7988052,3.376955,17.000984,-0.7159742,-0.6310897,0.9323488,0.93197316,9.481686
2278,2.246642,0.16789237,-2.1281533,-0.7275501,-0.6557297,1.2294631,1.2328401,-1.4561617
2279,2.1570048,0.67088026,4.0910954,-0.5972561,-0.5529076,0.43271932,0.43106332,-1.0722537
2280,-2.9251935,-3.5475116,-23.000969,0.8738765,0.73379815,-0.24298759,-0.24216768,-0.5722898
2281,1.4327071,-0.23449793,-2.393913,-0.36398453,-0.3041059,0.82705593,0.82577914,-1.3290462
2282,1.6074967,1.888111,10.234952,-0.5031533,-0.37747112,-0.13840112,-0.13835561,-1.147802
2283,1.6530955,1.1503954,5.442965,-1.3654132,-1.512852,0.4483175,0.4479313,-0.67197317
2284,1.3320756,1.6802092,10.352285,-1.4451257,-1.5633817,0.078605965,0.07752779,-1.2546233
2285,0.1962901,-0.20431867,-3.6192968,-0.59567505,-0.65158033,0.33813706,0.33652106,-0.5151433
2286,-0.10341106,-0.09701459,-2.8304696,-0.36927477,-0.40934852,-0.50612015,-0.50721353,-1.0476075
2287,0.78577125,0.13100658,-0.23584709,-1.0274042,-1.0569891,-0.047535744,-0.04889105,-1.1435168
2288,2.678768,1.8746979,11.76607,-0.9747396,-0.93660647,0.92465657,0.92357874,-1.7605388
2289,3.3683987,1.8646381,11.088595,-0.6455275,-0.55273616,1.4681171,1.4697117,-1.3832444
2290,-0.30915397,-1.4114896,-8.492159,-0.20483577,-0.12756598,0.15032765,0.14919864,-1.2226547
2291,-0.03300813,-0.14396012,-0.7430018,-0.25504777,-0.22915682,-0.34955236,-0.35037488,-0.9637393
2292,-2.3012753,-2.3638134,-14.990692,1.1391988,1.2053941,-0.21649103,-0.21760936,0.18589571
2293,5.4579177,5.1575317,34.765026,-1.427127,-1.2876327,0.2667038,0.26639572,-1.2194794
2294,1.3589736,0.9022547,7.537614,0.044514194,0.24844752,0.057659827,0.057473734,-1.4319922
2295,3.661794,3.7089272,30.204924,-0.19930226,-0.040335614,1.5217295,1.5222932,-1.4238621
2296,0.34387183,0.5702827,4.4931684,0.21018428,0.21127367,0.33777398,0.33631068,-1.849879
2297,0.7642858,-0.40886706,-2.082547,-0.6882755,-0.55995023,0.44231293,0.44102305,0.060429536
2298,-2.6957095,-3.8157716,-23.68573,0.29534298,0.13718754,-0.15997842,-0.15998065,-0.24859715
2299,-1.0396917,-1.8809448,-12.502471,-0.020590214,-0.025864622,0.44959226,0.44817844,-0.07735948
2300,3.614634,1.6869159,8.070299,-0.772543,-0.6884843,0.7352014,0.7338767,-1.8429701
2301,-3.0252328,-3.1853604,-18.929016,0.96918815,0.7941462,1.0547057,1.0561198,-1.332514
2302,3.1976173,-0.355215,-5.4606276,-0.84917754,-0.96898293,3.1831076,3.1817155,-0.6685917
2303,1.9613376,0.8117168,2.3340504,-1.0690006,-1.1127706,0.298472,0.3006548,-0.8679036
2304,3.3346019,2.300561,12.356644,-1.0370274,-0.97599256,0.6794291,0.67869943,-0.9040173
2305,0.28733099,-1.7669344,-11.338052,-0.14132136,-0.13923913,0.56303996,0.5648417,-0.084391795
2306,2.188839,1.3750633,7.977719,-0.053805918,0.12018106,0.84630877,0.84575176,-1.423497
2307,1.4234692,0.84524935,8.000473,-1.6852019,-1.9164714,0.4694299,0.46993184,9.573822
2308,-1.7876258,-0.59329593,-2.9705453,1.6265788,1.6012713,-0.17956156,-0.16992569,9.315505
2309,1.6670666,1.2811723,10.11816,0.20433696,0.28735256,0.5401918,0.5414822,9.324996
2310,1.8873017,0.9827328,6.8745275,-1.0830939,-1.1768218,-0.014713948,-0.015256302,-1.1029603
2311,0.5649784,0.7848908,5.159273,-0.30465886,-0.25615266,-0.41426674,-0.41579968,-1.5093441
2312,0.88264686,0.9123144,3.1877952,-0.7569709,-0.7643008,0.44888192,0.4483577,-1.3322574
2313,-3.196445,-0.07689507,8.188068,2.3659952,2.7544193,-0.9642323,-0.9648648,-1.8673882
2314,2.0539353,-0.5429972,-6.972523,0.26319766,0.41843638,2.4230235,2.422119,-0.7917869
2315,2.6854014,1.6600897,10.46015,-1.6168562,-1.6981692,0.91027945,0.9093845,-1.4773612
2316,-1.0603518,-1.1901749,-8.377985,-0.37737462,-0.50186706,-0.5054618,-0.50709534,-1.1800573
2317,0.4730075,1.8545784,11.584284,-0.066263475,0.06829041,-0.47739527,-0.47618014,-1.5829101
2318,6.2797422,4.5438867,31.164135,-1.5000317,-1.4300604,2.5844977,2.5828755,-1.5443568
2319,4.1756535,-0.20767194,-2.4702282,-0.95464844,-1.0022126,3.3149004,3.3130898,-0.36005443
2320,1.2413555,0.13100658,-1.380627,-0.8409627,-0.89614165,0.4303117,0.43329877,-1.2326516
2321,1.9476002,1.3918295,11.165663,-0.40374696,-0.2958808,0.16320322,0.16481797,-1.6989788
2322,2.9410582,3.749166,20.935696,0.024966165,0.23217997,0.5844719,0.5838897,-1.1556919
2323,0.5929468,1.3650036,4.0883036,-0.26513082,-0.2541569,-0.2704784,-0.27179977,-0.71283895
2324,0.09845263,0.5836957,3.7860613,-0.032223873,-0.040229622,0.6634814,0.6635602,-1.2078943
2325,-0.6372963,0.110887066,13.930293,0.43343124,0.30450335,0.07793408,0.07922036,-1.390773
2326,1.7478622,1.4924271,5.24226,-1.3645797,-1.4580199,0.34082177,0.34072053,-1.1106838
2327,2.5218153,1.4924271,7.251127,-0.94838756,-0.9313889,1.3419013,1.3401244,-1.1702937
2328,2.8353517,1.502487,8.05503,0.5160014,0.7305455,0.7087761,0.70744425,-1.7862207
2329,2.6062996,0.30537573,-3.4797068,-0.9201134,-0.8743529,1.8317087,1.8314917,-0.83107156
2330,0.23881036,-0.16407964,0.2779188,-0.094159745,-0.111720875,0.28355867,0.2824918,-1.2886817
2331,4.101529,3.628449,19.969757,-1.0867718,-0.9368703,0.46774113,0.46699458,2.9712129
2332,4.5553703,7.5115147,48.401836,-1.2154281,-0.972982,-0.013215209,-0.014336786,9.338576
2333,4.5859556,4.748435,25.998024,-0.86548394,-0.6854993,0.88294303,0.88310474,1.782444
2334,4.103463,2.884027,14.852339,-2.0139308,-2.1241114,1.3665937,1.3654116,2.1930852
2335,6.2703476,7.763009,51.10987,-1.2614082,-1.0553082,-0.06965373,-0.0710013,-1.3028963
2336,0.8377113,2.19661,8.011179,-0.642169,-0.46617332,0.46845037,0.4675799,4.1902046
2337,1.1363513,2.8873801,14.760131,-0.032299466,0.27334836,-0.52596,-0.5246052,9.46937
2338,3.631659,3.8329976,23.86163,-1.0241271,-0.96323544,1.7490015,1.7497696,-1.5346386
2339,-2.0035796,-1.6395109,-11.445412,-0.067275405,0.066121005,-0.86494744,-0.8644215,1.7605164
2340,2.2846265,3.0986352,16.260258,-0.73820674,-0.6237779,0.20339654,0.20463769,-0.6187774
2341,0.68677187,2.3642728,11.036903,-0.4647897,-0.3749131,-0.717367,-0.71833026,-1.1007787
2342,0.94122183,2.022241,9.530289,-0.8571548,-0.84903634,-0.4051459,-0.40408292,0.37212777
2343,-0.09401466,-1.5690925,-12.682476,-0.6749496,-0.7409635,0.82399005,0.8227695,-0.25251588
2344,-0.686058,-0.99903953,-8.540734,-0.47225302,-0.48026246,-0.9950503,-0.9954266,-0.5562434
2345,0.93137276,2.6928916,15.192167,-0.54116374,-0.44740486,-0.38419244,-0.38275477,-0.12137361
2346,-1.0379252,1.039738,1.7329401,-0.21335997,-0.2126878,-0.9265439,-0.9278709,-1.403554
2347,2.2881935,4.0040135,25.287907,-0.93655765,-0.8356613,-0.6440498,-0.64493746,-1.2355837
2348,1.2889643,3.1858196,26.07146,-0.0028138505,0.38334775,-0.5567684,-0.5576145,-1.3325021
2349,-0.36176816,0.7915973,3.9832296,-1.470486,-1.6028401,0.25734717,0.25565898,-1.9543648
2350,6.0101004,6.800626,42.010742,-1.6837739,-1.5281957,2.4535615,2.4530692,-1.3697215
2351,1.4388653,3.6485686,29.251497,-0.57911706,-0.38434017,-0.9669555,-0.96701205,-1.8976183
2352,-0.6847506,-1.2102945,-11.842184,-0.7446785,-0.8325267,-0.32584232,-0.3269334,-1.09734
2353,4.002004,4.1649694,34.543858,-0.4913583,-0.24169669,2.6348615,2.6329286,-1.1142108
2354,-0.5025006,1.3985361,20.451529,-0.61903316,-0.6034136,-0.85177946,-0.8519141,-1.5045516
2355,0.25621593,2.461517,14.653682,-0.553439,-0.5013289,-1.0108408,-1.0120853,-1.3678695
2356,1.0902284,1.7103885,9.9824915,-0.6067128,-0.53942734,-0.32005268,-0.31617802,-1.7597709
2357,1.7656653,3.497672,21.729465,-0.4389395,-0.30847552,-0.19765331,-0.19847538,-1.646091
2358,-0.13944124,0.9123144,2.2004561,-0.6453668,-0.6852941,-0.45261917,-0.45404446,-0.43534422
2359,0.3737334,1.8176926,17.675295,0.31457403,0.45144883,-0.23175158,-0.23304094,-1.644186
2360,-0.36890897,-1.6730433,-12.949554,-0.4845467,-0.67459065,0.17881045,0.17710534,-0.5079037
2361,-1.1554887,-1.1398761,-9.52016,0.0063150846,-0.012157357,-0.73634046,-0.73360807,-0.8338901
2362,5.2026963,1.1034498,2.9074254,-1.8729907,-2.0147204,2.5472622,2.545587,0.17367502
2363,0.25480855,2.421278,12.71536,-0.27491596,-0.25928274,-1.1701589,-1.1712952,-1.1107898
2364,2.3883624,3.7793455,26.57006,-0.30367044,-0.10830064,-0.08430403,-0.08404192,-1.5648153
2365,2.1209066,1.4421283,8.811756,0.21097705,0.73928255,1.0290886,1.0315745,-1.7287624
2366,-0.9380256,4.775261,31.397484,0.42634204,0.5480063,-1.7200142,-1.7193285,-1.5245473
2367,-1.4391098,-1.3175986,-7.765364,0.18596284,0.30805063,-0.09812465,-0.09721035,-1.5772548
2368,0.8989055,0.42273957,2.3681254,0.6743517,1.0721642,1.0756842,1.0744247,-1.8532338
2369,1.2755939,2.830375,18.362146,0.03393439,0.27304542,-0.49423712,-0.49522364,-0.57243836
2370,-0.1255525,3.9973068,25.472906,-0.34936273,-0.29871544,-1.7620275,-1.7626685,-1.1789763
2371,3.6691184,3.2897706,21.387321,-1.4006584,-1.235624,1.8972657,1.897106,-1.2866406
2372,3.3983698,1.5594921,4.8355227,-1.3916794,-1.3537467,2.0133471,2.0133631,1.8695548
2373,1.028153,1.4957803,6.8673496,-0.15906723,0.0014799973,-0.57592064,-0.5769407,-1.0991151
2374,-0.37741822,0.15112609,-3.4423544,-0.57804793,-0.6247536,-0.6416315,-0.636374,-1.1191833
2375,-3.7811587,-2.7393775,-17.696535,0.10889888,0.028005261,-1.3442885,-1.3440337,2.1864092
2376,1.6823926,1.8981707,13.042178,-0.15092608,-0.2416343,-0.3894041,-0.3907963,-1.6074345
2377,0.5037186,0.7178258,3.3577585,0.03499777,0.1590064,-0.20095845,-0.19626084,-1.7113398
2378,-1.3377252,4.9026847,41.910965,1.5606499,2.122868,-1.8358469,-1.8370745,-1.9647312
2379,-1.7817171,-1.736755,-15.49642,0.17171201,0.18725382,-0.723358,-0.7229669,1.6551328
2380,0.3126483,0.8385428,2.4419403,-0.41723803,-0.427136,-0.39946035,-0.39344797,-1.2561235
2381,0.06378891,-1.7065759,-15.452362,-0.31950107,-0.39241496,1.0502837,1.0514452,4.2893696
2382,2.5869846,2.0390072,8.12725,-1.0148787,-0.9410475,0.09085999,0.08924117,0.20470446
2383,2.1185722,2.6526525,13.527097,-0.75649637,-0.71205914,-0.026337933,-0.027536318,-1.5943007
2384,1.648657,1.9551761,8.957743,-0.7067703,-0.6805103,0.6430482,0.6456591,-0.6354963
2385,2.9673624,2.2435558,12.474875,0.39650515,0.7028446,0.5210402,0.52137786,-1.0278881
2386,-0.24127486,4.9395704,34.83844,0.9474835,1.2495513,-1.368046,-1.369403,-1.8173184
2387,-0.59244126,-1.0258656,-4.150756,-0.08593919,-0.1936119,-0.4486936,-0.4490312,-1.2356689
2388,1.434041,1.9216435,7.9189067,-0.98716414,-0.9627897,-0.34173405,-0.34206077,-1.1139474
2389,0.018971525,0.09076755,-3.9847536,-0.25047472,-0.15604416,1.3872757,1.3857065,-0.96833485
2390,0.25224578,4.0543118,24.681927,0.25200295,0.46284086,-0.9890452,-0.9904145,-1.2733151
2391,0.7692418,1.1503954,10.3572855,-0.072855294,-0.19366679,0.118252955,0.12059013,-1.8085968
2392,-0.7673687,0.45962536,-1.2006338,-0.7022589,-0.6743892,-0.12668891,-0.12787165,-1.7732024
2393,3.0042858,5.8147697,38.999073,-1.0631838,-1.0036935,-0.51057565,-0.51212215,-1.4941769
2394,1.5318162,2.6660655,14.726994,-0.30318955,-0.1404336,-0.96165675,-0.958729,-0.40670776
2395,1.9892254,2.367626,13.591872,-0.8777433,-0.717954,0.31194422,0.31132144,9.544369
2396,4.573552,5.9354863,43.613815,-0.06917348,0.20678978,0.5967508,0.59567153,-1.5020943
2397,1.1038743,0.006936241,-6.237357,-0.10677992,-0.11632129,0.9123047,0.9129952,2.815714
2398,3.4147053,5.559922,39.642925,-0.8352945,-0.82478344,-0.07993224,-0.0812862,-1.4032205
2399,2.0279112,2.3206806,12.465788,-0.88616014,-0.8147588,0.5777423,0.5760625,-1.4990803
2400,-1.9927602,-2.7896764,-18.539497,-0.67399925,-0.68872935,1.3057885,1.3057346,3.6822681
2401,1.8029755,3.1757598,20.916216,-0.07572781,0.06769807,-0.31231296,-0.31348336,-1.2135463
2402,6.2022314,6.5860176,45.25307,-2.1518264,-2.0056205,0.58324575,0.5889442,-1.7740964
2403,2.765262,1.2476397,4.8467016,-0.6844431,-0.49461317,1.4957634,1.4953451,-1.266267
2404,0.6282691,0.95590675,7.285947,-0.18341507,-0.17230795,0.34578177,0.34669852,-1.3754766
2405,1.7196612,2.7364838,18.202322,-0.48890948,-0.2883337,0.06731566,0.06814884,-1.1063876
2406,0.06535866,1.1604551,2.4901197,-0.7421966,-0.6376498,-0.78509015,-0.7835668,-1.0268012
2407,3.487946,2.4145715,15.231811,-1.2390207,-1.1117629,0.95851845,0.9592618,-1.375407
2408,-0.16587952,-0.15401989,-7.070375,-0.026826298,-0.0061933636,-0.821967,-0.8225461,7.921506
2409,0.0024427287,1.5594921,6.99513,-0.055601086,-0.0033789966,-0.3413325,-0.34171355,-0.72094774
2410,-0.76738876,1.264406,4.077574,0.060414717,0.12972616,-1.54421,-1.5455011,-1.7497226
2411,-3.7545826,0.8687222,1.7167885,2.0871058,1.9549059,-0.5790872,-0.58029705,-1.1786437
2412,1.2985063,0.83183634,-0.69282365,-0.86348677,-0.8361995,0.33907533,0.33980215,-0.9597174
2413,2.0606105,4.1649694,33.831566,-0.7169112,-0.23242672,0.3310602,0.33009234,-1.638581
2414,0.61187536,1.4957803,6.111368,-0.64297765,-0.67739975,-0.5188979,-0.5182065,-1.5354135
2415,-1.5710647,1.2509929,11.291752,-0.5353997,-0.47172388,-1.8627517,-1.864267,8.958458
2416,-0.6768213,-0.6402415,-4.026698,0.24283907,0.3419403,-0.583528,-0.5847623,9.580842
2417,5.518592,6.3211107,37.724537,-1.0484838,-0.87714916,0.67411,0.6739837,-0.68378067
2418,-0.49020112,3.5580306,20.642548,-0.3887008,-0.29766682,-1.447089,-1.448258,-1.5762706
2419,3.454143,3.0148036,17.21521,-0.64342296,-0.60150427,1.3941569,1.3935846,-0.52229303
2420,-1.6531432,0.010289492,-2.8388448,0.36981517,0.48585716,-0.4966945,-0.4961375,-0.96317244
2421,-0.26319614,-0.78443134,-8.12236,-0.51556766,-0.6034737,-0.64289725,-0.6413861,-1.1593634
2422,-0.6928754,-1.7032225,-11.324547,1.4186637,1.586674,0.39853394,0.39689925,-0.65443826
2423,1.8064567,2.9410322,17.599619,-0.5244044,-0.3426531,0.81342816,0.811724,-1.4790692
2424,1.4227107,1.7640406,7.848685,-0.85391253,-0.69577956,-0.049422458,-0.048460696,-0.746741
2425,0.27985957,2.417925,13.373608,-0.34521785,-0.29477578,-1.1755979,-1.1764532,-0.8342867
2426,1.6671848,0.40932655,-0.14656459,-0.032221332,0.17893624,0.24985573,0.25158224,-1.4303195
2427,0.19870417,0.8385428,5.133185,-0.16623266,-0.21169707,0.27407533,0.27533868,-1.2781712
2428,-1.9052907,-0.47257885,-3.3525255,-0.5683657,-0.47893044,-1.0057242,-1.004572,-1.5362818
2429,-0.36845368,6.1031494,39.316788,-0.17911391,-0.06986617,-0.9993865,-1.0002736,-1.6419225
2430,0.081283465,0.8217766,2.6432314,-0.8724988,-0.85677886,-0.021824751,-0.022935906,-1.301803
2431,0.7821674,0.2718432,-3.3781407,-0.97973317,-1.0081503,-0.072626315,-0.07269216,-1.062506
2432,-3.5862231,-3.6246364,-23.204592,2.1632478,2.1699877,-1.0815297,-1.0790625,-1.680802
2433,-1.0731137,-0.7643118,-9.728531,-0.14850838,-0.21125732,-0.79812294,-0.7995712,-0.73381156
2434,-0.6521586,3.3702486,17.58333,-0.31041852,-0.052398153,-1.8675113,-1.8675952,-1.2605686
2435,0.035514608,1.7908666,7.660984,-0.33967352,-0.21178727,-1.1414267,-1.1424073,-1.0613077
2436,1.5540304,1.2811723,5.944152,0.7683566,1.1158665,0.49803376,0.49645644,-0.8046093
2437,1.7119353,1.385123,4.677183,-0.95947176,-0.93336135,0.397978,0.39743707,-0.7326324
2438,0.0419183,2.1060724,7.951331,-0.31287178,-0.24623697,-0.90568316,-0.90704894,-1.8116863
2439,1.4407319,3.6653347,38.224823,0.09543702,0.75611913,0.402248,0.40154943,8.928631
2440,3.6878557,2.4782834,15.519697,-0.21709576,0.08869909,1.1526836,1.1514531,-1.7046938
2441,-0.013316455,1.7774537,12.532992,0.5167891,0.8413966,-0.579586,-0.57664216,-1.8842039
2442,2.4605515,6.1199155,51.71849,0.05473764,0.45004013,-0.16046989,-0.16192657,9.148178
2443,-1.0519406,-1.3142452,-12.641794,-0.36890125,-0.45865482,-0.67792696,-0.67638427,0.17657225
2444,0.56218964,2.7197175,12.608806,-1.049504,-1.0980436,-1.1304836,-1.1315869,-0.7478219
2445,3.7073255,4.1515565,40.83363,0.56186837,0.9171635,0.57164896,0.5699725,-1.8285981
2446,1.9170678,4.302453,28.35906,-0.53647256,-0.4512453,-0.009101315,-0.010783697,-1.0704559
2447,-0.5912931,0.40597332,-2.316186,-0.57832235,-0.6894307,-0.45401326,-0.45419997,-1.727108
2448,1.0025914,1.1403356,7.5835843,0.19044441,0.6878076,0.16283673,0.16357781,-1.9650128
2449,1.9521439,2.1496646,9.896449,-0.82934743,-0.81835115,0.12877409,0.12721789,-1.0402126
2450,0.63787526,0.35232127,1.2714481,-0.27989364,-0.21064243,-0.3133208,-0.31490618,-1.1245077
2451,-1.1793267,1.1839279,3.9835696,0.7469874,1.0082704,-0.86107105,-0.8621006,-1.7127371
2452,-0.3118707,0.4495656,1.7621925,-0.20731382,-0.28468496,0.038393974,0.03726416,-0.6562716
2453,-1.3930495,0.28860947,-0.4473706,-0.15000118,-0.11104284,-1.5168583,-1.5182148,-0.28870115
2454,3.0993152,4.265567,25.578629,-0.6996735,-0.44531363,0.39816123,0.39697447,-1.9481174
2455,0.42997092,0.7949506,4.937764,0.25085062,0.48144695,0.6138364,0.6151459,9.6648
2456,5.2742653,7.2969065,49.76131,-1.0392246,-0.91477555,0.82005596,0.8186475,9.410507
2457,-4.991219,-2.4308784,-11.348705,2.404611,2.2594116,-2.9343865,-2.9353015,-0.2484326
2458,0.8199382,2.7063046,15.963379,-0.5900176,-0.43447936,-1.2643284,-1.2654223,-1.4334953
2459,1.7214472,5.502917,35.382977,-0.65106547,-0.5088752,-0.44795045,-0.44844535,-1.4968454
2460,2.5091832,2.7834294,17.633783,-0.8605215,-0.6949249,-0.11626278,-0.11579974,-1.1992884
2461,1.5754874,3.5379114,23.439512,0.39139214,0.68943274,-0.3734903,-0.37343124,-1.277673
2462,0.48957592,2.407865,18.063894,-0.08053716,-0.05821782,-0.28894228,-0.28992712,-1.0420794
2463,3.2205927,3.4339604,33.80329,-0.48223063,-0.51577806,0.12698522,0.12666255,9.650726
2464,0.7538898,3.1053414,18.507858,-0.48479635,-0.4137482,-0.94707316,-0.9483831,-1.8345697
2465,-2.719057,5.254776,37.585144,3.2155194,3.6420796,-2.5542355,-2.5548666,-1.8745213
2466,2.362944,-0.15401989,-2.4898837,1.0271506,1.4054397,2.9320498,2.9340816,-1.3010778
2467,0.99034905,1.3515905,6.173498,-0.99751776,-1.091603,-0.603891,-0.6027296,-1.1653882
2468,-1.6043947,-1.6227446,-11.220917,1.3683221,1.6791031,-0.5271568,-0.52708155,-1.6189115
2469,2.1984432,3.1422276,24.652275,-0.6561556,-0.581055,0.4087542,0.4107966,-1.428547
2470,1.4108722,0.9257274,3.6213336,-0.6815382,-0.56156415,0.036557596,0.03553201,-1.4666026
2471,0.60315895,1.0766239,4.9567723,-0.2065763,-0.16621467,-0.53413355,-0.535541,-0.75882876
2472,0.6285665,4.5673594,32.786068,-0.2540403,-0.11592213,-1.1611575,-1.1626356,-1.6202662
2473,0.49315572,2.7532501,20.46048,0.6619576,1.0282378,-0.52361864,-0.52505195,-1.5460727
2474,3.2162726,4.721609,26.410933,-0.8973079,-0.64962137,1.3186381,1.3176261,-1.6617925
2475,3.5959973,3.7793455,20.512648,-0.8549556,-0.76999724,0.37858942,0.37845746,-1.5305496
2476,0.5728213,1.331471,9.252111,-0.031988837,0.17656313,0.08870576,0.087347284,-1.4612945
2477,-0.5485513,-1.5992718,-13.042159,0.5493962,0.58251613,0.85460275,0.8528529,-0.89114517
2478,3.0621786,3.0416298,21.919739,0.12693505,0.31087554,0.7145324,0.7128867,-1.5216446
